longitude,latitude,revision,SO2,H2CO,PM2.5,TEMP,CFCs,NOx,PRES,warning,CO,Pb,O3,PAHs,C2H3NO5,PM10,NH3,CH4
100.04427,13.8196,1543795200000000000,10.87368,45.52127,5.553,28.06253,74.66351,9.21671,1079.89012,0.0,7.52609,56.56552,9.29052,10.11072,0.62847,5.65694,8.02884,6.72163
100.04427,13.8196,1543795200000000000,8.97066,60.17454,11.13059,29.3477,62.3817,8.40747,1073.13298,0.0,9.97836,71.54475,6.91585,7.49184,2.66807,8.43261,7.54646,9.24208
100.04427,13.8196,1543795200000000000,8.79043,45.53474,7.60729,6.31161,68.68382,8.73069,1185.56516,0.0,4.35981,60.08931,7.22828,8.35209,0.88075,4.91424,10.09426,7.91038
100.04427,13.8196,1543795200000000000,10.94468,44.9954,6.57334,12.40659,72.59945,9.21382,1100.79694,0.0,9.44072,54.94438,8.59656,9.71094,0.66313,5.73385,8.31769,7.17196
100.04427,13.8196,1543795200000000000,9.40291,53.66969,6.10003,31.06883,70.52596,9.42092,1191.46352,0.0,9.50283,58.05672,10.66958,8.44179,1.71897,7.55849,7.17113,5.8164
100.04427,13.8196,1543795200000000000,10.3842,38.43218,6.97524,33.09614,67.25354,9.68085,1074.49753,1.0,8.88369,48.39497,10.95632,9.16402,1.28516,7.28013,8.48445,9.31921
100.04427,13.8196,1543795200000000000,10.98341,43.99963,7.42033,16.83689,85.21579,8.77123,1169.52044,0.0,10.95706,53.50554,9.71166,8.45849,1.3102,7.14744,7.68397,8.86892
100.04427,13.8196,1543795200000000000,10.0076,47.08209,7.87046,10.73039,74.14386,9.16401,1073.96082,0.0,4.87789,45.45747,7.32672,6.51301,0.72503,5.69625,8.86351,7.21333
100.04427,13.8196,1543795200000000000,10.08092,58.58589,8.94083,10.55906,70.63506,7.95514,1121.56312,0.0,6.68961,49.44088,5.68317,7.66683,0.756,5.75377,8.87096,8.97333
100.04427,13.8196,1543795200000000000,9.48064,43.16273,7.28399,41.705,69.64169,8.93558,1107.30594,1.0,9.94872,74.1399,9.22185,8.60154,1.83576,8.06865,7.65538,9.97359
100.04427,13.8196,1543795200000000000,9.53072,47.38013,8.06727,20.12174,76.56321,7.028,1187.57665,1.0,8.15614,64.86555,7.63553,8.26413,0.31469,6.23479,8.14353,7.18446
100.04427,13.8196,1543795200000000000,10.54019,28.71552,6.77271,19.2045,82.92054,8.55787,1178.86682,1.0,7.93005,39.46596,10.89806,10.02721,3.067,8.7267,7.09814,10.13946
100.04427,13.8196,1543795200000000000,10.33163,54.66771,8.45358,9.45139,68.60041,8.09226,1126.9232,0.0,5.61188,54.21914,6.4194,8.0749,0.48822,4.91654,8.95056,7.89713
100.04427,13.8196,1543795200000000000,8.62603,35.33902,7.95992,23.37265,61.72591,10.07574,1073.72952,0.0,11.10642,37.64172,9.93126,8.53597,2.46347,8.17752,7.4594,6.59189
-77.43532,20.14298,1544313600000000000,10.935,46.67485,5.16207,36.2622,82.29489,8.86975,1141.39492,1.0,9.12472,43.20604,10.42371,6.44347,1.17201,6.86497,8.02125,10.37086
-77.43532,20.14298,1544313600000000000,9.07309,65.62046,7.60856,19.09697,70.73907,9.38657,1172.42701,1.0,5.18093,50.21828,9.68834,7.33238,0.99473,5.31518,7.30344,9.20248
-77.43532,20.14298,1544313600000000000,9.22255,38.01653,8.03799,16.92209,77.14435,8.24829,1164.41626,1.0,5.69168,67.94304,9.60481,7.73634,1.05679,6.64842,9.88223,8.81863
-77.43532,20.14298,1544313600000000000,10.39341,67.02051,6.92237,15.95257,80.33657,7.26444,1074.66385,1.0,12.15189,55.26597,8.36609,6.05416,0.59581,4.71295,8.05547,8.56292
-77.43532,20.14298,1544313600000000000,8.97258,47.29172,7.98371,10.099,76.18343,8.19851,1194.0141,1.0,10.24705,70.44204,9.03784,9.09651,2.7108,8.55976,7.46414,9.82755
-77.43532,20.14298,1544313600000000000,10.06318,58.64023,8.3249,12.8574,69.1414,8.81074,1180.38405,1.0,4.58327,37.65265,9.1652,9.13952,0.60425,5.07508,9.6824,9.98853
-77.43532,20.14298,1544313600000000000,8.38355,54.51408,8.25094,13.01829,73.46359,8.4986,1086.95038,0.0,10.44441,38.72604,9.89742,10.11507,1.43547,7.33294,9.68833,7.22003
-77.43532,20.14298,1544313600000000000,9.52329,61.10815,10.29214,9.18505,68.64205,9.36427,1132.26763,0.0,8.57632,52.76343,5.53178,7.42076,0.84722,6.81689,10.91129,9.24815
-77.43532,20.14298,1544313600000000000,8.51736,68.73796,7.43992,9.69331,81.0353,9.19129,1060.06921,1.0,7.14916,42.34797,9.4156,7.77606,1.13437,6.89407,8.320763962806424,7.6125
-39.25,-12.91667,1544832000000000000,9.25721,37.69597,6.52499,2.13178,77.64898,8.83611,1160.91159,1.0,8.11072,53.41362,10.75502,7.96604,2.13923,8.16165,7.66358,10.43392
-39.25,-12.91667,1544832000000000000,8.44889,50.86516,5.44276,-0.04545,66.07012,8.53454,1059.21959,1.0,10.5472,58.12637,8.13288,8.0555,0.60059,5.59417,8.63135,5.26082
-39.25,-12.91667,1544832000000000000,11.64601,52.16718,8.36095,9.68272,77.94888,9.31337,1164.77863,1.0,5.08723,43.62738,5.77603,9.66279,1.12298,5.6954,9.34846,9.2383
-39.25,-12.91667,1544832000000000000,7.84877,56.69398,8.23917,14.06717,67.56935,9.3371,1069.82741,1.0,10.44561,32.69006,8.30337,8.47879,1.10265,6.144,5.94806,9.11217
-39.25,-12.91667,1544832000000000000,8.90027,61.07424,8.0144,-1.76418,79.0071,8.84436,1148.80049,1.0,6.53174,43.3026,8.735,9.01129,1.11798,5.80474,8.6004,8.08348
-39.25,-12.91667,1544832000000000000,10.49157,54.98572,7.5565,19.46946,74.0234,8.02397,1066.94884,1.0,4.88165,75.6725,10.02143,7.03115,0.98739,6.18017,8.12707,8.57633
-39.25,-12.91667,1544832000000000000,9.20638,39.37869,9.39568,-4.99441,76.1912,6.63398,1062.22164,0.0,7.06986,21.76836,7.04868,9.33442,1.04532,6.72078,8.22036,10.08136
-39.25,-12.91667,1544832000000000000,9.87869,32.7645,7.93264,24.58893,71.03389,7.69436,1187.19215,1.0,7.41892,59.65863,8.00572,8.65883,0.77241,5.8692,6.70379,7.2772
-39.25,-12.91667,1544832000000000000,8.35855,75.2562,9.01699,28.014,77.31447,7.52736,1131.60292,0.0,11.01694,25.9,9.01437,7.67425,1.97548,7.97671,8.29715,7.1605
51.3452,53.37596,1545696000000000000,8.64229,43.52353,7.90587,14.98555,76.22862,5.89724,1059.44018,1.0,9.30165,41.66782,9.43057,7.55405,1.34335,7.11594,7.54474,9.38133
51.3452,53.37596,1545696000000000000,8.62175,40.42066,7.56392,16.33883,61.08078,6.07236,1167.27361,1.0,7.58585,55.47602,9.30674,8.2258,1.18391,7.54371,8.90602,6.30877
51.3452,53.37596,1545696000000000000,11.42966,43.2964,5.92953,25.22602,74.37955,8.74097,1159.76935,1.0,10.42958,54.63157,9.21192,10.5389,2.70131,8.46643,7.25309,10.51898
51.3452,53.37596,1545696000000000000,10.737,72.89548,7.6928,-3.58005,77.08384,7.04682,1084.72473,1.0,5.34083,42.78483,9.30243,8.60821,1.19398,5.69763,9.59882,8.60676
51.3452,53.37596,1545696000000000000,9.29759,56.81972,8.82932,18.65599,63.30237,7.39321,1197.16067,1.0,4.3638,61.13315,10.05777,7.12705,1.00468,7.08944,8.04682,9.46504
51.3452,53.37596,1545696000000000000,9.37767,61.18856,6.43149,22.98468,69.98584,10.2725,1128.94342,1.0,9.5394,44.60828,9.8175,6.86225,1.6272,8.09884,8.58546,10.51378
51.3452,53.37596,1545696000000000000,11.46687,34.39355,8.04172,1.89631,78.17935,9.15581,1189.26959,0.0,6.32627,73.10254,7.13856,8.31547,0.95047,5.41592,7.73688,11.65583
51.3452,53.37596,1545696000000000000,10.65225,49.34351,4.66323,4.92616,72.48815,9.32137,1129.86492,0.0,8.68802,47.31119,10.57336,10.37494,0.90019,5.5887,7.4698,6.93962
51.3452,53.37596,1545696000000000000,10.15666,41.15696,5.30084,18.94624,69.5472,8.23784,1198.0429,1.0,9.01858,55.21379,9.72321,8.61024,0.96447,7.34211,9.90524,4.58346
51.3452,53.37596,1545696000000000000,7.24921,64.42782,7.14772,18.02197,74.35429,9.29974,1128.72399,1.0,10.22752,38.00961,8.42254,8.77555,0.51504,5.3286,7.90263,9.69829
51.3452,53.37596,1545696000000000000,10.85964,50.22361,6.77016,2.91231,67.62005,8.59651,1163.81101,1.0,7.09892,50.16616,9.35145,7.98817,1.18092,6.74586,9.39823,5.27964
51.3452,53.37596,1545696000000000000,9.2803,68.55292,7.90461,13.9028,76.15239,7.76175,1064.40783,1.0,12.03894,68.92995,7.73872,6.41897,0.63505,5.73893,7.52437,8.75578
51.3452,53.37596,1545696000000000000,8.95386,39.46993,11.07511,16.26877,66.33327,7.15589,1118.36221,0.0,8.98919,60.571,6.39732,6.72134,1.76389,8.10539,8.24972,11.47466
51.3452,53.37596,1545696000000000000,9.60587,67.03022,9.20577,6.05539,84.09649,7.75999,1098.69386,0.0,5.6185,47.32588,9.088564283178359,9.08573,1.02193,6.88175,8.2729,10.2495
51.3452,53.37596,1545696000000000000,10.18748,57.91617,8.90391,29.38903,62.16194,6.49661,1090.67467,0.0,5.12949,52.27433,8.19186,9.40772,0.73329,6.61215,8.62064,9.38238
51.3452,53.37596,1545696000000000000,12.45696,55.77767,6.77697,9.28479,70.78873,10.23171,1079.0288,1.0,12.7069,73.651,8.86945,8.05796,0.78407,5.00662,7.87862,8.05597
-87.93341,42.55308,1546214400000000000,8.4204,48.32537,6.99182,22.24396,75.89235,9.2893,1182.38384,0.0,10.34618,45.71081,10.4603,8.87763,1.76504,7.78417,9.51552,7.56481
-87.93341,42.55308,1546214400000000000,10.0616,68.43212,6.81897,11.46102,64.43469,7.90047,1196.70511,0.0,4.80613,56.1525,7.42725,8.72164,0.78005,4.87911,8.320763962806424,9.47313
-87.93341,42.55308,1546214400000000000,11.34695,54.7024,6.22797,12.95395,72.61587,7.22136,1061.47354,1.0,8.67805,61.32796,10.8978,9.23076,2.76006,8.46859,10.73731,10.12161
-87.93341,42.55308,1546214400000000000,8.22775,62.85043,4.02535,4.88502,81.95884,9.93716,1116.51332,1.0,10.8434,22.80969,10.41,8.7438,2.23049,8.26375,9.212,3.2963
-87.93341,42.55308,1546214400000000000,10.88823,52.00471,6.05813,1.94536,62.17324,9.91423,1054.35668,0.0,9.18938,69.01888,9.17695,8.37502,1.01322,5.90172,7.46556,7.52156
-87.93341,42.55308,1546214400000000000,8.45819,53.42141,6.57157,27.22426,71.45079,8.31833,1077.05074,0.0,7.94125,59.32269,11.03301,8.0876,2.05608,8.30373,8.06895,6.40762
-87.93341,42.55308,1546214400000000000,10.06611,38.81758,5.90024,14.09327,79.23051,8.12528,1163.20023,0.0,8.83363,47.78349,9.91999,9.59875,0.5591,6.0041,8.5179,6.17714
-87.93341,42.55308,1546214400000000000,10.63854,42.52509,5.78072,16.78369,61.92292,7.7371,1128.91089,0.0,9.98559,41.9589,9.32008,5.90327,0.70199,6.05883,9.16154,6.96672
-87.93341,42.55308,1546214400000000000,10.10339,36.54603,9.36299,13.74131,82.39904,7.99882,1129.57107,0.0,7.12801,48.9318,7.01029,6.8616,1.117,6.88764,7.26706,10.31966
-87.93341,42.55308,1546214400000000000,9.9453,37.8572,5.73241,-7.74284,84.79582,8.83417,1163.36616,0.0,9.72889,59.21909,10.20353,7.29127,0.71056,7.27652,7.38596,6.99107
3.39467,6.45407,1546300800000000000,7.66663,52.78562,6.57227,-5.0014,63.70394,6.3792,1164.8418,0.0,10.24711,57.10679,12.12043,8.71758,3.06407,8.60854,6.61575,4.29503
3.39467,6.45407,1546300800000000000,9.0991,39.64371,7.61487,11.66968,80.03132,8.54851,1128.64753,1.0,9.03262,66.91691,11.04789,7.7449,1.80914,7.81766,8.49544,9.39596
3.39467,6.45407,1546300800000000000,10.65344,41.12994,6.73282,14.951157603550296,75.9213,9.72229,1163.50639,1.0,8.90748,50.442856387762006,9.05342,8.73368,2.19493,8.17699,9.87583,10.25228
3.39467,6.45407,1546300800000000000,9.5488,50.92735,5.92836,23.14096,64.74946,8.58106,1072.64743,0.0,9.21176,50.28765,10.79745,8.22334,0.9851,7.33787,7.111,5.60707
3.39467,6.45407,1546300800000000000,10.00605,36.61194,6.64036,14.09851,81.51141,8.89154,1177.13199,1.0,7.86456,52.80464,9.85675,6.44894,2.07484,8.21126,7.37285,5.36233
3.39467,6.45407,1546300800000000000,7.95019,46.31668,7.14938,9.21184,69.11667,7.61207,1074.43497,0.0,4.14054,54.70891,7.30614,9.76223,0.52625,4.76956,9.72866,5.39718
3.39467,6.45407,1546300800000000000,7.55372,57.19732,5.93143,9.84148,70.38397,9.90396,1175.88803,1.0,10.03423,45.61372,5.11683,6.94289,0.72328,5.0364,5.94001,11.16767
3.39467,6.45407,1546300800000000000,9.17343,48.8485,7.10107,22.13565,80.73201,8.45853,1109.19807,0.0,9.60803,52.51961,10.21663,6.99379,1.09646,7.14653,7.26884,7.54644
3.39467,6.45407,1546300800000000000,10.5274,57.73223,7.84981,9.11595,65.91629,6.48182,1162.1725,1.0,7.21165,44.28117,8.62098,8.39452,0.97484,7.05576,7.93477,7.38685
-73.0515,41.55815,1547769600000000000,8.91072,24.90849,8.11898,26.01973,74.64784,8.12183,1067.40423,1.0,4.17903,64.61117,10.67323,8.32266,1.09889,6.72152,7.34917,10.26793
-73.0515,41.55815,1547769600000000000,7.11972,64.52929,5.85803,4.71076,78.90673,6.97969,1094.0804,0.0,8.61651,52.65266,8.55519,8.23876,1.20435,7.65616,9.27097,11.73947
-73.0515,41.55815,1547769600000000000,7.90032,55.88558,6.06009,26.47023,64.7404,8.48838,1097.96656,1.0,8.0118,33.49811,9.94435,7.85604,0.92567,6.57579,7.23259,6.59388
-73.0515,41.55815,1547769600000000000,8.2686,33.2007,8.78806,11.87013,78.98808,7.61467,1099.14527,0.0,11.46138,36.75176,9.28188,8.55269,2.34992,8.39681,7.28737,6.28648
-73.0515,41.55815,1547769600000000000,9.66174,63.70034,7.57696,29.64725,77.12563,8.71077,1136.44654,1.0,9.7591,24.56992,10.58664,9.28272,2.07331,8.23896,7.47741,9.47723
-73.0515,41.55815,1547769600000000000,9.6723,59.79499,9.7372,16.81059,77.01675,8.18598,1062.84244,0.0,6.07564,57.65642,7.19708,7.53256,1.066,7.09035,8.40531,8.88027
-73.0515,41.55815,1547769600000000000,9.51592,58.47764,8.33645,14.22637,72.66065263144547,8.80901,1155.02078,0.0,7.8192,56.71378,5.70302,8.18273,0.67546,5.07071,7.69845,9.16233
-73.0515,41.55815,1547769600000000000,9.66214,63.16066,8.58143,20.76162,80.77369,9.75465,1078.61499,1.0,6.89622,30.18568,7.86535,6.67225,0.81409,5.82807,8.97215,7.64811
-73.0515,41.55815,1547769600000000000,11.32041,66.87584,8.29885,16.86485,67.36746,10.32469,1144.59751,0.0,6.47584,29.24562,5.22642,7.42102,0.63563,5.25447,7.63279,9.22613
-73.0515,41.55815,1547769600000000000,8.9355,51.4678,7.04593,16.25096,74.17361,8.76632,1061.60136,1.0,5.21425,55.62153,10.99918,7.81468,1.27942,7.07369,8.70261,8.34397
-73.0515,41.55815,1547769600000000000,10.28114,62.3633,6.32907,34.17438,67.73042,7.74429,1116.00242,1.0,8.76694,47.79305,9.59976,8.08676,2.76973,8.57133,6.31402,5.00404
-4.0573,55.82737,1548288000000000000,10.57565,58.00283,6.5072,16.38971,74.72845,7.77232,1128.45175,1.0,8.71755,59.01184,8.85809,10.03064,1.22686,7.41807,7.94209,5.87355
-4.0573,55.82737,1548288000000000000,12.53288,53.43975,7.57402,3.60138,73.07895,7.52696,1068.46792,0.0,6.32035,46.39343,5.6692,7.80644,0.65551,4.9082,7.83361,9.40766
-4.0573,55.82737,1548288000000000000,9.71086,43.23353,7.88469,13.52101,80.98804,9.33168,1175.94825,1.0,5.56738,48.26452,10.46242,8.67238,2.25756,8.19946,9.58917,7.07726
-4.0573,55.82737,1548288000000000000,8.30128,49.02952,4.82386,32.85835,66.72753,9.39332,1195.31007,0.0,9.62587,38.76342,12.58264,6.7703,1.60775,7.56753,8.52031,6.52062
-4.0573,55.82737,1548288000000000000,8.74179,42.28945,4.43205,11.0266,69.13572,7.89085,1146.57641,1.0,8.80578,57.38898,10.93615,8.09192,1.44726,7.43196,6.79035,6.21631
-4.0573,55.82737,1548288000000000000,10.71917,57.61672,6.60389,-2.29806,74.92325,8.88297,1174.06544,0.0,3.44237,61.85394,6.21916,7.48365,0.30982,3.59676,6.91752,7.38309
-4.0573,55.82737,1548288000000000000,7.32364,55.92151,8.45937,14.06376,64.67468,8.7873,1119.54138,1.0,9.56084,45.37047,9.22557,8.8383,0.88418,6.15063,8.0844,8.97705
-4.0573,55.82737,1548288000000000000,8.88772,45.4797,7.0038,-1.31912,62.04973,10.26006,1136.06211,1.0,8.91139,63.00564,9.17909,8.60763,0.97137,7.05694,7.9828,10.04161
4.62744,36.06386,1550102400000000000,8.38279,64.94078,6.47607,36.22505,68.54526,6.13349,1059.43736,1.0,6.99769,37.21497,10.28946,9.20987,1.23199,6.82446,8.46234,7.09972
4.62744,36.06386,1550102400000000000,8.6859,41.25846,9.07612,14.24915,71.78697,8.2454,1165.3947,0.0,6.44561,49.98024,6.30725,8.50525,0.96026,5.94811,7.63766,7.71374
4.62744,36.06386,1550102400000000000,8.26235,57.14243,11.14344,13.58352,69.7023,6.41838,1121.75232,0.0,8.37829,62.25728,7.18131,9.86357,2.58029,8.44829,8.23654,8.61226
4.62744,36.06386,1550102400000000000,9.28116,27.30318,8.60357,0.14675,67.11066,8.04044,1059.21473,0.0,11.02104,61.85042,8.95222,8.70544,1.76955,7.91393,8.45609,6.30645
4.62744,36.06386,1550102400000000000,9.25622,52.42273,9.49733,16.52447,68.97046,7.5172,1160.12566,0.0,10.75665,55.29537,7.99721,8.47694,1.09179,7.30368,8.97449,8.25109
4.62744,36.06386,1550102400000000000,9.72882,55.43782,7.18602,15.87612,69.05311,8.320426627218934,1137.00898,1.0,4.47428,48.09825,11.9957,8.82641,2.86998,8.69567,8.0145,7.63592
4.62744,36.06386,1550102400000000000,11.95034,46.45941,3.4205,17.77523,63.00481,6.53647,1130.73485,1.0,10.11389,46.00779,9.90375,9.07892,1.89098,7.83074,10.0555,11.74778
4.62744,36.06386,1550102400000000000,9.49408,57.02027,10.64586,21.26021,70.59609,8.57799,1153.13254,0.0,9.60052,64.64928,6.68302,7.9285,0.99041,7.18583,7.52108,11.40409
4.62744,36.06386,1550102400000000000,8.79087,45.78791,8.44181,17.94479,65.21693,6.70634,1079.28946,0.0,4.56751,55.3612,8.49062,7.89574,0.75309,6.64733,6.5199,8.49327
4.62744,36.06386,1550102400000000000,8.59117,50.811,7.94256,-2.05952,70.03666,7.0928,1057.30299,1.0,6.41612,58.42822,10.05834,7.43659,1.84884,8.073,7.40444,6.71619
78.55757,17.34769,1551052800000000000,9.05954,40.61146,7.68213,13.61011,73.80004,8.09952,1069.06183,0.0,10.22284,60.5167,9.55111,7.49071,1.23524,6.8863,8.79209,8.47368
78.55757,17.34769,1551052800000000000,10.35688,41.69948,5.97528,16.36053,66.28464,9.12063,1109.94257,1.0,8.52653,38.18775,9.97829,6.14662,1.18261,7.17054,9.32296,10.25914
78.55757,17.34769,1551052800000000000,9.65005,72.53662,7.25812,10.86475,67.60698,9.82168,1135.02041,1.0,8.6023,68.94809,9.823,7.69658,1.66397,7.65547,8.25386,6.7184
78.55757,17.34769,1551052800000000000,10.02869,54.22497,7.66276,18.52107,56.33634,8.4834,1065.0867,1.0,9.05783,45.45155,11.00189,8.63785,1.07394,7.49056,8.84719,8.98517
78.55757,17.34769,1551052800000000000,8.82721,63.39565,6.25396,7.74687,67.23473,7.98062,1101.85036,1.0,6.02826,58.53287,10.31297,7.78669,0.65947,5.36162,7.54774,9.51191
78.55757,17.34769,1551052800000000000,9.44865,63.58123,7.66861,7.83547,79.87953,7.91035,1098.28241,0.0,10.28574,40.0883,9.17561,6.64212,1.23318,7.42483,8.62237,6.63329
78.55757,17.34769,1551052800000000000,10.09933,49.46839,6.42185,25.23479,76.3251,8.6476,1063.79564,0.0,8.87862,54.59338,9.62979,7.78021,1.01529,6.61042,8.07682,6.63398
78.55757,17.34769,1551052800000000000,9.20916,52.7994,8.43826,0.11897,66.89088,8.08811,1185.12238,1.0,12.79734,78.70485,7.33902,9.37587,0.78226,4.62926,7.25246,7.95613
-98.11889,19.04222,1551312000000000000,9.89391,56.63019,6.38172,24.1818,80.07002,8.32315,1186.04868,1.0,7.52699,45.11263,10.41371,7.14506,2.51416,8.4096,8.6541,5.96055
-98.11889,19.04222,1551312000000000000,7.71593,61.80416,3.47571,15.34508,69.51116,7.37017,1143.05234,1.0,11.89214,33.89353,9.39987,8.32289,1.11549,6.44125,6.75426,4.45493
-98.11889,19.04222,1551312000000000000,8.72551,64.29662,10.53236,16.22008,72.14787,9.47776,1101.7289,0.0,7.36694,48.28285,7.77611,7.29616,2.18745,8.30326,9.6238,9.67925
-98.11889,19.04222,1551312000000000000,9.24452,44.0519,7.23717,1.83761,66.9321,6.53844,1087.37043,1.0,6.7883,43.58453,9.88112,6.40261,0.97422,7.39487,7.30759,7.55582
-98.11889,19.04222,1551312000000000000,6.76165,45.27519,5.37187,38.25401,68.35395,6.71924,1168.81501,0.0,9.00281,53.98472,7.23801,7.77457,1.00726,6.29941,7.04252,11.8926
-98.11889,19.04222,1551312000000000000,10.44178,40.59886,7.1874,9.76815,73.19005,10.14005,1095.45892,1.0,7.49936,50.442856387762006,8.88944,7.88106,1.15888,6.83764,8.229,6.01226
-98.11889,19.04222,1551312000000000000,8.5051,49.73054,7.50951,20.7756,83.62279,7.55751,1113.28406,1.0,11.83973,47.22317,7.83899,8.39817,0.76889,4.44856,7.74509,8.70381
-98.11889,19.04222,1551312000000000000,9.64246,52.56909,5.91726,18.93097,79.66281,10.21371,1078.67027,0.0,10.17516,45.33464,10.4341,8.8325,1.15942,7.1565,7.17947,6.22742
7.2278,50.64336,1551571200000000000,9.13122,51.40919,6.15771,19.48632,78.24129,7.70477,1163.64508,1.0,7.87464,44.75286,9.28364,7.76182,0.98038,5.82386,8.10261,7.53845
7.2278,50.64336,1551571200000000000,9.88463,49.59381,7.47097,15.75966,56.71215,8.07724,1083.36809,1.0,10.33633,67.20725,9.28072,9.21666,1.08128,5.79545,10.01397,8.73786
7.2278,50.64336,1551571200000000000,9.80118,52.94677,8.27696,16.49199,74.50738,10.02129,1076.79984,1.0,7.32535,42.93397,8.10032,9.13237,0.62318,6.48108,9.29344,7.35166
7.2278,50.64336,1551571200000000000,9.45951,50.66821,5.12723,-8.26091,76.83756,7.05962,1072.90672,0.0,7.883,26.35728,11.21371,8.26953,0.9641,6.74591,10.2848,6.03788
7.2278,50.64336,1551571200000000000,10.27047,46.4645,9.25667,3.41189,60.57941,7.61682,1052.78875,0.0,8.37417,62.63906,6.11447,9.79464,0.80833,6.44364,9.51576,9.61313
7.2278,50.64336,1551571200000000000,7.5898,56.32674,6.45523,15.23995,68.18938,10.18031,1124.00198,1.0,10.23687,49.87645,6.06315,8.44275,0.7293,4.01328,7.41978,10.11742
7.2278,50.64336,1551571200000000000,9.51453,40.00823,11.33777,17.23649,67.98327,8.33421,1062.60556,0.0,9.10877,23.77536,7.41923,8.78155,2.88416,8.73988,8.28112,11.65701
7.2278,50.64336,1551571200000000000,8.01096,42.29472,8.99097,3.44333,59.39555,8.03859,1140.32894,0.0,11.95056,45.80004,9.71881,9.91199,3.03309,8.80256,8.17949,6.02719
7.2278,50.64336,1551571200000000000,9.60454,49.1485,5.68329,33.29021,75.43526,7.96119,1187.37294,1.0,8.6566,32.52386,8.40244,8.04901,0.73016,4.5076,8.7596,8.13327
7.2278,50.64336,1551571200000000000,11.22473,47.16313,5.66769,17.92795,68.46195,7.72766,1076.10796,0.0,8.42307,53.17535,9.04929,8.58269,0.90031,4.81918,10.38795,8.38918
4.8951,44.92801,1551571200000000000,10.81371,57.49441,8.29306,7.94058,66.0291,8.73218,1147.88317,1.0,5.20039,40.27403,9.47649,7.04622,1.00756,6.92466,7.41949,8.85449
4.8951,44.92801,1551571200000000000,11.11319,48.05459,7.2146,32.28971,68.10031,8.04389,1068.83108,0.0,10.56384,41.08385,7.88233,9.06089,1.09727,6.5033,7.53601,5.48253
4.8951,44.92801,1551571200000000000,11.32304,38.50652,6.74206,15.29389,70.92167,7.75982,1174.49948,1.0,8.81192,57.06291,8.37548,6.85964,1.26906,7.30145,8.320763962806424,5.30769
4.8951,44.92801,1551571200000000000,8.72723,40.59137,8.22719,10.9622,68.49703,8.95807,1058.73243,1.0,10.53324,52.35058,7.96048,8.08398,1.01504,3.71086,6.18016,7.95618
4.8951,44.92801,1551571200000000000,10.02582,44.86301,4.52397,16.32603,77.03619,9.12536,1058.68139,1.0,8.96018,54.76092,9.14918,8.42269,2.28685,8.4853,8.99058,12.06362
4.8951,44.92801,1551571200000000000,8.37652,53.79888,6.23338,27.95046,72.8591,9.44511,1099.20251,1.0,8.01081,56.70659,8.44652,8.95454,0.6126,4.81213,7.98684,10.06356
4.8951,44.92801,1551571200000000000,9.26262,58.13396,6.16767,15.74311,78.49131,7.49386,1185.97151,1.0,7.54749,53.57966,10.6454,8.72272,2.01604,8.23555,7.42842,5.41309
4.8951,44.92801,1551571200000000000,10.29067,38.51539,7.37259,33.92371,62.17682,9.49144,1115.38137,1.0,8.93997,47.13065,8.44904,8.58721,2.23455,8.18581,8.8359,4.78566
38.02486,55.64776,1551830400000000000,10.02152,41.00585,7.50137,-0.68563,66.36223,8.25151,1168.84051,0.0,8.81785,46.11389,8.96285,6.69316,1.21382,6.59018,7.25249,7.17177
38.02486,55.64776,1551830400000000000,9.3681,48.16206,9.00313,26.74205,67.41161,8.58689,1181.77266,0.0,6.14084,41.51724,7.60581,7.61188,0.75682,6.17329,8.52454,9.26035
38.02486,55.64776,1551830400000000000,10.41516,27.10039,6.94271,22.73278,74.85795,7.32723,1144.74687,1.0,9.14063,52.52372,8.08498,8.87351,0.95302,7.00983,8.77453,4.82723
38.02486,55.64776,1551830400000000000,10.18555,55.07891,6.67567,-6.1848,76.03469,9.45257,1158.02174,0.0,10.18198,55.16238,9.60135,6.13641,0.88681,7.47068,7.89545,6.08523
38.02486,55.64776,1551830400000000000,9.48917,32.07714,10.35988,30.91275,66.73637,10.04126,1191.45403,0.0,8.06235,41.53594,7.53759,7.5338,1.82469,7.7015,8.14708,10.56015
38.02486,55.64776,1551830400000000000,9.01964,60.14369,9.32637,9.50243,68.2567,8.20224,1100.74479,0.0,5.99663,34.25854,8.98607,9.75688,1.88535,7.80894,9.00336,7.16111
38.02486,55.64776,1551830400000000000,9.72547,57.95757,6.2908,2.0881,67.88689,10.37873,1192.72374,0.0,8.6159,41.76836,10.23683,9.91967,1.4933,7.2598,9.88888,6.74086
38.02486,55.64776,1551830400000000000,10.16981,75.33782,8.42922,12.78299,72.14076,9.04899,1186.98871,1.0,6.42279,34.80777,8.00369,6.97027,0.97921,5.44796,8.76426,7.83512
38.02486,55.64776,1551830400000000000,8.91254,57.20351,6.02486,-7.25321,86.22878,9.21554,1121.86543,1.0,8.50445,57.67613,10.12902,9.75566,1.95947,8.07613,9.5302,5.0221
38.02486,55.64776,1551830400000000000,9.29823,65.53301,7.549535452240068,26.31305,79.25925,7.77036,1103.13106,0.0,9.73956,58.88103,8.33228,8.35909,1.171,6.78915,8.32511,8.17722
38.02486,55.64776,1551830400000000000,10.69706,57.15222,8.44651,19.96822,78.28656,7.82194,1150.06531,1.0,4.72479,57.53096,9.81769,7.75792,1.02221,7.14428,8.05893,9.21817
