PM2.5,warning,O3,CH4
4.97669,0.0,11.40537,6.90259
6.52885,1.0,10.43232,6.85073
6.90387,1.0,9.67237,7.93537
9.57858,0.0,8.11194,6.17518
7.35781,1.0,9.21332,8.47468
3.65518,0.0,11.14797,6.79314
5.74584,0.0,10.58182,5.79602
7.78423,1.0,10.95562,8.38268
5.72784,1.0,7.55166,9.91603
9.97516,0.0,7.30604,6.71572
5.49902,1.0,10.02865,6.93938
7.18157,1.0,9.27796,7.84452
7.95646,1.0,9.95096,8.75011
6.32234,1.0,9.3587,9.53745
6.22824,1.0,8.98361,4.79062
7.82931,1.0,5.58556,8.4692
5.72035,1.0,10.19653,5.55465
7.98836,0.0,9.03963,5.95739
5.11075,1.0,10.59152,4.27727
6.20677,1.0,8.3655,4.34339
7.0048,1.0,8.38129,6.48269
6.1776,0.0,11.74019,6.45944
5.16714,0.0,10.42851,6.67415
6.76277,0.0,10.88573,7.02259
6.22229,1.0,8.53753,6.09178
6.92535,1.0,9.67695,5.75543
10.55291,0.0,8.07298,8.57226
8.4445,0.0,8.30697,5.9848
8.12456,1.0,8.58287,7.70193
5.40331,1.0,7.09969,10.03181
10.79739,0.0,7.0333,10.67372
5.88361,1.0,8.65856,9.48618
6.87041,1.0,12.12399,8.9412
7.60207,0.0,5.41855,8.43185
10.05579,0.0,8.07682,10.33645
6.99026,1.0,9.33632,10.40587
5.98683,1.0,10.90233,8.40909
7.98371,1.0,9.03784,9.82755
6.14568,1.0,8.7391,6.79614
8.05578,1.0,9.05372,7.90656
9.56118,1.0,9.30308,8.03136
6.81178,1.0,12.50786,9.40429
6.00479,1.0,9.13569,10.26212
7.28762,0.0,7.44428,8.53389
8.29451,1.0,8.77184,7.0051
7.6093,0.0,9.90907,6.37418
8.36991,0.0,8.40366,6.75369
6.38249,1.0,8.33894,9.96208
8.03668,1.0,9.78511,9.08464
9.09091,1.0,11.66665,7.78755
4.02467,1.0,6.90451,11.84795
5.53697,1.0,8.86459,10.82898
7.94302,1.0,8.90796,6.34522
5.79196,1.0,10.0629,5.54447
8.60287,0.0,6.78292,6.98026
6.76015,0.0,9.09752,8.55651
9.34203,0.0,7.74842,6.55212
8.4782,0.0,7.37772,8.34322
9.52826,0.0,5.98669,9.77838
6.02486,1.0,10.12902,5.0221
9.19534,0.0,6.6023,10.4766
8.5359,1.0,11.02118,9.21197
6.58323,1.0,9.77721,10.19394
8.58651,1.0,12.30871,8.69939
4.21876,0.0,9.088564283178359,6.85088
5.51829,1.0,10.70172,6.2898
4.36054,1.0,6.7349,11.45334
5.13783,1.0,9.80076,4.87459
8.1345,1.0,9.26086,5.62269
10.7134,0.0,7.21656,11.34942
8.76204,1.0,9.22248,10.05123
8.93498,0.0,12.35929,6.7477
7.45799,0.0,9.78802,8.25874
7.25547,1.0,9.11637,6.13431
9.24191,1.0,7.43359,8.42265
5.58715,1.0,9.46491,10.86639
11.381,0.0,7.92735,9.4742
7.0689,0.0,10.20713,6.68919
5.6494,1.0,6.97067,11.48828
9.14613,0.0,4.8989,9.81762
4.52049,1.0,11.1007,6.00901
8.2871,0.0,6.66415,8.38205
9.93644,0.0,6.12862,9.75805
9.0973,1.0,9.132,8.30052
10.93512,0.0,7.43461,11.19812
7.74627,1.0,9.49321,8.36554
6.31493,1.0,8.50873,10.77885
7.72215,1.0,9.06596,7.67739
6.16145,1.0,11.60065,9.10497
6.72937,1.0,9.74004,10.36968
9.0646,0.0,5.6927,10.57111
10.89221,0.0,5.87564,12.17285
6.76417,1.0,7.60613,10.57222
10.67511,0.0,5.47076,9.91212
6.53044,1.0,9.67011,5.32062
7.29235,1.0,8.32162,6.75679
6.49868,1.0,11.04002,9.82941
5.31677,1.0,9.23656,11.42342
6.84501,1.0,10.0073,7.50227
10.44729,0.0,6.35415,11.61252
4.91127,1.0,11.11498,6.94177
7.77981,1.0,10.67454,6.08802
10.86124,0.0,7.10931,11.31247
7.01974,0.0,10.25726,5.55159
6.84334,1.0,8.77525,9.75641
6.06009,1.0,9.94435,6.59388
7.80522,0.0,9.68713,7.07159
7.63001,0.0,9.03365,7.38664
7.96263,1.0,9.55746,6.96747
7.8528,1.0,8.97629,9.31191
6.69854,1.0,10.46517,10.03939
4.29184,1.0,7.68091,11.88509
9.14841,0.0,4.85136,10.03114
7.72013,0.0,6.94043,9.37745
7.73137,0.0,7.24464,8.6678
6.48866,1.0,9.59613,6.93731
9.25731,0.0,6.31381,9.20552
5.1147,0.0,10.06292,5.57573
6.2018,1.0,9.07855,4.50558
7.50639,0.0,8.79461,7.11605
4.68716,1.0,10.5445,6.95717
8.10586,1.0,12.37649,8.63428
8.70741,1.0,9.18066,7.29043
6.23212,1.0,10.745,9.87996
7.26986,1.0,9.02153,10.35646
10.36954,0.0,7.80451,11.02414
6.51437,1.0,10.70272,7.36372
7.3255,1.0,9.2014,7.91567
6.59317,1.0,11.33715,8.11296
6.56626,1.0,12.23851,9.28922
5.83294,0.0,11.30892,5.78104
6.54837,0.0,9.50522,7.20071
4.92629,0.0,10.90643,9.20117
5.03299,1.0,11.73639,8.26703
6.55123,0.0,9.71425,9.3233
8.60407,0.0,5.77875,8.08595
8.04114,0.0,7.17366,9.08204
5.13891,0.0,9.7248,5.51786
7.8553,1.0,9.50208,9.44377
7.23805,0.0,9.7589,5.21435
7.67204,1.0,10.60794,9.30816
5.74213,1.0,9.50497,4.04597
7.04446,1.0,8.76367,5.12098
6.04913,1.0,10.44732,6.01525
10.22367,0.0,7.18605,9.09528
6.38672,1.0,9.54197,10.31433
4.57547,1.0,8.25876,11.53634
7.98321,0.0,5.90309,8.14856
5.18924,1.0,9.80909,7.19516
8.33826,1.0,10.74651,8.67945
7.03174,1.0,9.60136,8.32294
5.97809,0.0,10.85428,5.081
8.27923,0.0,8.5698,8.5213
10.21092,1.0,9.35207,11.36755
8.06246,0.0,8.52325,6.41514
4.16669,1.0,9.89385,4.1573
11.10832,0.0,8.03615,10.14152
7.0611,1.0,9.8955,6.97542
3.80546,1.0,10.61898,4.72331
6.98161,1.0,10.37388,11.07762
9.69681,0.0,7.11338,8.71599
7.76993,1.0,11.5402,8.15878
8.45357,1.0,7.59627,8.603
5.87762,0.0,9.94893,5.40234
7.76221,1.0,9.16675,8.82961
6.95095,0.0,6.05692,6.88045
10.06153,0.0,5.67778,10.00156
6.6055,1.0,6.83553,10.56089
6.67927,1.0,9.73889,7.15087
6.38048,0.0,9.75229,6.07511
5.73988,0.0,9.30081,7.52965
9.05905,0.0,7.91921,6.50817
9.50039,0.0,5.56409,10.33592
5.23147,0.0,8.50295,8.81861
6.72499,1.0,8.39934,6.59395
7.85987,0.0,9.60103,6.57071
8.05625,1.0,8.14084,8.20107
9.28857,0.0,7.44346,8.65115
7.18022,0.0,8.62311,6.64123
7.49136,0.0,9.85504,5.83502
5.6323,1.0,10.1107,10.72603
4.70706,0.0,10.57188,5.68157
7.44354,0.0,7.18213,8.80522
6.34081,1.0,11.48649,8.63589
6.77271,1.0,10.89806,10.13946
6.86498,1.0,9.25414,9.62899
7.97848,1.0,9.73476,7.67476
4.63076,1.0,11.81447,7.49802
7.63297,1.0,9.30676,9.9329
6.64592,1.0,9.99197,9.60519
8.29718,1.0,11.39171,8.51903
5.89693,1.0,8.95794,3.53593
6.31051,1.0,9.47647,11.12494
6.68541,1.0,10.06864,9.39056
8.37287,1.0,10.47439,7.11284
11.58216,0.0,6.70105,10.83291
10.11719,0.0,4.86202,9.01325
8.40073,1.0,9.97304,9.63559
7.28352,1.0,8.83584,8.77091
8.55561,0.0,7.36335,7.84463
10.68223,0.0,6.47746,10.53407
9.30387,0.0,8.6667,7.82666
8.27838,0.0,5.99534,10.45044
5.35496,1.0,8.29032,10.57891
6.73367,1.0,9.02926,9.23669
6.16313,0.0,11.54196,5.28484
6.62912,1.0,9.99063,8.74452
8.43162,0.0,7.65188,7.03983
4.87974,0.0,11.61043,8.05869
9.27512,0.0,7.32642,7.12894
7.43248,1.0,10.43524,9.63816
8.64828,1.0,9.77512,8.97472
8.04172,0.0,7.13856,11.65583
8.69531,0.0,8.27676,9.90795
5.95108,1.0,8.59172,4.93482
6.84925,1.0,8.37262,6.53028
8.88941,0.0,6.02782,11.02327
5.15851,1.0,10.48745,4.31842
8.36518,0.0,7.81091,8.64557
9.96802,0.0,8.76951,9.99312
8.04317,1.0,13.2438,8.58515
10.92954,0.0,6.91637,8.49196
6.80911,1.0,9.57549,9.93753
5.58497,1.0,10.61338,7.1397
6.5341,1.0,9.19981,10.36362
6.7866,1.0,8.40991,8.42842
8.86241,0.0,7.56388,10.9605
6.76748,1.0,8.09948,10.05015
7.14113,1.0,9.4144,9.3804
5.40704,0.0,10.37674,7.0742
7.60856,1.0,9.68834,9.20248
5.16852,0.0,9.83646,6.26402
9.27642,0.0,7.01339,6.56075
7.26002,1.0,10.03973,9.37546
9.84966,0.0,7.15339,10.76581
7.9123,1.0,8.74623,9.16412
10.15474,0.0,7.75511,9.9169
10.84783,0.0,6.79363,10.06612
6.38382,1.0,10.8552,9.26843
10.3385,0.0,8.13041,10.41047
8.31255,0.0,7.44012,9.39929
8.96014,1.0,8.82244,6.64726
7.30654,1.0,11.32453,8.76183
7.38251,1.0,9.43063,8.74588
8.67156,0.0,8.82891,9.02128
7.53793,1.0,10.72301,7.54629
6.70984,1.0,8.73517,6.0673
6.80063,1.0,11.32526,9.18129
5.38338,1.0,7.72028,10.30116
4.28572,1.0,10.297,6.29006
8.23267,0.0,9.81909,7.91904
7.04805,1.0,6.90787,9.09887
9.07809,1.0,8.49878,6.68231
11.32521,0.0,5.95208,7.01795
9.16441,1.0,8.38438,9.83285
7.98588,1.0,10.67942,8.72525
9.34187,1.0,10.74561,9.18876
6.64883,0.0,10.43766,6.75809
7.66861,0.0,9.17561,6.63329
8.48437,0.0,5.72413,8.33022
5.74622,0.0,9.49107,7.19234
7.43398,1.0,9.88123,9.95151
8.01624,0.0,5.90298,8.04979
10.28966,1.0,6.68866,8.42997
9.96407,1.0,10.0565,10.25423
4.94963,1.0,10.55059,5.57729
10.20184,0.0,8.45971,7.59785
9.12594,1.0,8.838,7.86566
9.48779,1.0,12.90748,7.27929
5.14556,1.0,10.11492,7.5643
6.99136,1.0,10.09462,9.66865
6.32073,0.0,7.73265,7.32566
6.26578,0.0,10.59701,5.82024
9.60938,0.0,8.43083,6.98074
6.61122,1.0,7.96264,9.79822
6.99182,0.0,10.4603,7.56481
7.13382,1.0,9.2419,9.86023
10.8253,0.0,5.66086,10.54575
6.28789,1.0,9.21705,5.83791
8.67433,0.0,7.42878,9.4754
9.40442,0.0,8.94749,6.85809
9.68268,1.0,9.55529,5.79625
8.44501,1.0,9.55801,8.79322
8.41434,0.0,9.76231,6.3184
9.56776,0.0,5.98443,8.58809
7.82728,1.0,10.19721,7.9556
7.15683,1.0,9.30656,9.49658
8.43801,0.0,7.81504,7.62978
7.39653,1.0,10.86968,9.28637
5.18887,0.0,10.24898,7.56893
6.48165,1.0,9.59811,7.11117
8.49747,1.0,9.68311,8.71059
7.12683,1.0,9.55778,9.48088
8.3386,1.0,7.82758,7.94263
5.41063,1.0,11.03975,6.04009
5.72283,0.0,9.59744,8.33757
8.43224,1.0,10.76345,8.1203
9.18703,0.0,8.19416,7.72124
7.45993,1.0,9.23199,10.21058
7.8708,1.0,9.14419,5.20509
6.1772,1.0,9.92953,8.21058
6.74772,1.0,10.40053,6.01565
5.77777,1.0,9.56624,6.26983
7.32992,0.0,9.86726,6.63228
4.3771,1.0,7.65508,12.14947
7.33019,1.0,9.63338,8.89465
8.16229,0.0,6.88505,9.72248
6.70573,1.0,9.78649,6.76998
6.80396,1.0,9.34598,6.38788
7.6809,0.0,8.49299,8.65751
6.30724,1.0,9.90546,7.12598
7.11969,1.0,9.42055,10.02979
7.97136,1.0,10.03739,8.96642
7.22895,0.0,6.75345,9.18834
6.91057,1.0,8.78328,9.28342
7.43493,1.0,8.49344,4.22738
6.46337,1.0,10.50091,9.88164
5.94014,1.0,8.75724,4.16303
6.45523,1.0,6.06315,10.11742
10.23231,0.0,7.29544,11.84378
6.56592,1.0,6.77692,10.6835
8.94729,0.0,6.25873,8.64869
7.07217,1.0,10.51793,7.49665
4.55982,1.0,11.0484,6.75563
8.32575,1.0,8.5403,7.77607
7.51301,1.0,8.21473,8.61047
7.35754,1.0,10.88951,10.01694
5.33268,1.0,8.58023,10.65565
8.28936,1.0,8.67964,8.18089
7.63855,0.0,9.47989,7.90331
7.14954,0.0,10.78612,5.64428
5.6246,1.0,7.95991,10.82572
5.8267,1.0,10.5422,10.92218
6.86651,1.0,8.75017,10.24968
5.33277,0.0,11.29325,6.36397
6.66927,1.0,9.19694,8.5326
6.0657,1.0,7.26343,8.96274
5.129,1.0,10.30874,11.63274
7.20268,1.0,8.51406,6.66801
7.43075,0.0,5.60909,8.86437
11.08198,0.0,5.49986,10.03554
7.05776,1.0,10.28971,9.45459
10.26275,1.0,9.07489,8.23517
5.60832,1.0,11.61025,6.84033
5.98936,1.0,7.33718,4.04852
7.94856,1.0,11.30178,9.85953
8.76521,1.0,10.03546,10.37931
10.39296,0.0,7.2461,8.59022
9.03917,1.0,10.8696,8.25973
4.48949,0.0,10.61667,7.57562
7.94682,1.0,9.60129,10.32835
10.7578,0.0,7.18177,11.94209
9.01988,0.0,6.97545,8.88072
8.37485,0.0,8.82352,8.06367
9.67561,1.0,8.76327,8.80332
6.11533,0.0,10.57907,7.01489
7.70112,0.0,10.07643,4.9484
5.29867,1.0,8.01965,11.62925
9.4957,0.0,8.60183,9.57494
10.42728,0.0,5.47987,9.20957
10.2825,0.0,5.43394,9.45831
7.87419,1.0,10.98028,9.78807
7.49197,1.0,9.33709,8.17753
5.86675,1.0,9.47317,10.6263
8.00383,0.0,6.23472,8.24642
6.33594,1.0,8.75023,10.71098
5.43505,1.0,9.43445,5.36173
7.82328,0.0,9.49024,7.47427
10.30662,0.0,7.13952,11.44708
9.01771,1.0,8.75597,6.61478
8.02461,1.0,12.25031,8.73312
5.48407,1.0,8.13514,10.84888
7.09949,1.0,10.69566,8.82341
6.9095,1.0,8.63776,6.62893
6.9094,0.0,9.67856,7.52434
6.39644,0.0,11.01961,5.58858
5.46624,1.0,9.83521,7.30912
7.95026,1.0,9.52423,8.01435
7.97613,1.0,9.69511,7.50051
6.25413,1.0,8.67466,6.63622
10.5016,0.0,7.04996,7.4071
7.88647,1.0,9.98934,6.58482
4.33386,0.0,9.51011,7.86024
9.00004,1.0,9.02196,9.44795
10.07008,0.0,5.59119,9.81246
6.29203,1.0,10.52253,6.37854
4.99307,1.0,9.4927,6.63863
8.65093,0.0,6.37906,10.63753
6.81806,1.0,10.31733,6.79901
5.70033,1.0,11.65063,7.93425
5.4591,1.0,10.60034,6.71608
3.50415,0.0,11.27222,8.31154
9.84565,0.0,8.97066,9.05654
11.50274,0.0,6.1193,9.51413
8.74929,1.0,10.26939,8.26528
7.10685,1.0,11.41482,8.58219
9.70955,0.0,7.1889,7.59657
6.49517,0.0,11.25934,8.86887
5.70286,0.0,9.57696,8.60646
7.7765,1.0,11.59038,9.19717
10.1619,0.0,7.38651,11.40289
4.92046,1.0,8.37982,10.88052
11.14344,0.0,7.18131,8.61226
7.55192,1.0,10.20978,9.89748
3.49297,1.0,11.49928,5.97003
7.0501,1.0,10.07707,10.78645
6.82995,1.0,8.46311,7.45972
9.91745,0.0,8.10046,9.92209
7.42033,0.0,9.71166,8.86892
10.979,0.0,6.27113,8.83923
5.83322,1.0,7.34873,5.219
6.44123,0.0,9.4297,9.07993
5.20004,1.0,9.4241,10.29151
8.69919,0.0,10.09055,7.88094
8.67349,0.0,5.5105,10.08373
6.31796,1.0,9.22192,7.59529
10.62864,0.0,5.96863,9.01277
9.11013,1.0,8.98195,6.3361
10.41952,0.0,6.91117,8.44991
9.67006,0.0,6.12796,9.07729
9.91521,0.0,7.64518,9.09396
6.58812,1.0,9.92384,10.23218
4.39275,0.0,10.70396,7.7826
7.19959,1.0,9.2614,10.03825
6.67715,1.0,8.8046,6.01372
7.17189,1.0,11.19927,9.34507
6.0085,0.0,10.25992,6.97608
4.68176,1.0,9.17382,3.10662
7.45074,1.0,9.41351,8.78082
4.43147,1.0,8.92186,12.73278
6.20067,1.0,8.41078,5.56127
8.06511,0.0,6.9277,8.40297
10.35191,0.0,7.35579,12.17135
5.95366,1.0,9.9003,6.16763
7.66411,0.0,9.08838,8.71952
6.8425,0.0,9.84246,7.99969
6.80276,0.0,11.01509,6.17749
7.31346,0.0,9.088564283178359,5.81093
6.62757,1.0,9.91582,8.06767
10.43714,1.0,12.78497,5.99048
7.4885,0.0,8.29612,7.42992
6.93332,1.0,9.61484,8.30317
7.25642,0.0,8.1549,6.49753
4.68104,1.0,9.77303,4.89188
8.24774,1.0,9.02736,7.54134
9.3999,0.0,6.30387,7.62525
9.19315,0.0,7.89487,8.304
7.287,0.0,9.15796,7.25817
10.93846,0.0,5.6881,9.01334
9.14462,0.0,6.8057,9.2788
7.26142,1.0,11.21688,10.03669
4.83008,1.0,10.79572,6.04485
10.70256,0.0,5.96868,8.44734
6.24676,1.0,10.40976,7.00269
4.5989,0.0,10.75563,5.4328
7.27787,1.0,11.27207,9.10029
7.68835,1.0,11.56857,9.35976
7.2166,1.0,10.87172,8.70015
6.58708,1.0,9.38906,4.83933
6.44169,1.0,10.39012,7.77341
9.17136,0.0,8.37177,7.59273
7.00673,0.0,9.91537,5.91849
6.11554,0.0,12.32491,7.58846
8.91708,1.0,9.74688,8.78344
9.01156,0.0,7.00511,10.21946
8.48801,0.0,7.73692,8.64013
5.67336,1.0,10.3535,6.99871
10.23593,0.0,7.18557,9.39035
5.984,0.0,10.17382,7.588
5.21795,0.0,10.37743,8.00429
7.66006,1.0,9.88349,8.87029
9.0883,1.0,8.51385,7.88006
7.09587,1.0,8.65291,9.66899
9.42137,1.0,9.99681,7.16518
7.05167,1.0,11.64436,8.99893
7.13526,0.0,9.84786,6.63237
7.80469,1.0,11.49791,9.39507
6.44756,1.0,8.05789,4.71857
9.23481,0.0,5.75768,9.83988
7.549535452240068,1.0,8.89823,5.56692
8.72052,0.0,10.01886,6.94667
5.37335,1.0,11.83754,8.45352
8.90341,0.0,6.67696,9.6336
3.73629,1.0,9.11019,6.86297
5.32891,1.0,10.98979,7.16668
8.01747,1.0,10.68909,8.19893
4.79646,1.0,8.79543,11.49196
5.68754,1.0,9.47087,11.59039
6.94789,1.0,8.38191,9.20159
8.5721,0.0,7.99597,8.86055
4.69881,0.0,10.26288,7.09144
8.08717,1.0,7.68776,6.57987
8.54888,1.0,9.3585,9.49943
8.70761,1.0,10.42976,8.13564
9.66381,0.0,7.78329,8.94397
7.51866,1.0,10.27217,6.75919
7.23685,1.0,8.22085,7.67144
10.81004,0.0,5.80021,8.312937315300085
7.81911,1.0,10.60614,9.75756
6.60546,1.0,10.05021,10.44472
4.79072,1.0,11.69847,4.73365
5.22809,1.0,9.10574,10.25357
6.40914,0.0,9.19466,6.94548
8.18663,0.0,5.33058,7.82301
7.47097,1.0,9.28072,8.73786
7.549535452240068,1.0,8.40206,7.04196
6.39715,1.0,6.15719,11.10906
11.06023,0.0,7.02868,10.77502
3.38578,1.0,12.07508,4.83719
8.73352,0.0,5.61956,8.89485
7.70351,1.0,9.75247,9.12627
9.79547,1.0,8.50845,8.74412
7.49621,1.0,5.88248,9.30876
6.54577,0.0,10.28925,6.3945
8.90934,1.0,8.40274,8.23004
7.70573,1.0,8.587,7.66205
7.55693,1.0,9.25477,10.52171
10.99339,0.0,7.54733,11.75809
6.93433,1.0,10.29801,9.68602
9.21302,0.0,7.68494,8.45861
6.11398,1.0,10.84854,8.13571
6.28462,1.0,8.9969,7.64877
9.51081,1.0,6.69674,7.72035
7.18674,0.0,9.84872,6.1933
7.37948,1.0,8.09717,9.58475
5.34259,1.0,9.19152,10.33024
10.02085,0.0,7.03315,9.95093
4.03777,0.0,11.54095,8.14403
9.98239,0.0,8.76255,11.54681
8.91147,1.0,8.96454,8.312937315300085
5.25012,1.0,8.31982,11.0895
8.66435,1.0,11.52783,9.12949
6.80554,1.0,8.9562,6.86162
9.63832,0.0,8.69084,8.77933
4.78809,1.0,8.88631,10.95316
5.94878,1.0,9.89087,4.97962
10.01796,0.0,6.06873,9.18767
6.50245,1.0,7.83848,8.60059
6.51311,1.0,9.44114,6.05835
6.70526,1.0,11.60788,9.33838
8.02034,1.0,9.37101,9.26744
7.99047,1.0,10.56918,8.32533
7.22508,0.0,10.97327,5.09856
10.20964,0.0,7.61418,8.59205
8.97998,0.0,7.86078,6.0034
8.30629,1.0,8.67185,8.95414
7.17701,1.0,9.26129,7.87668
6.39158,0.0,10.83393,5.57444
7.95864,0.0,7.7893,7.57057
7.78469,1.0,9.48396,8.82852
8.83562,0.0,7.12333,7.91256
8.6635,1.0,10.41722,7.61187
7.6297,0.0,8.68285,8.42069
8.04822,0.0,9.63346,7.63091
7.82584,1.0,9.42778,7.00285
10.97342,0.0,6.15689,11.4597
10.44505,0.0,7.32158,10.8161
5.33027,1.0,10.30108,8.55548
10.15842,1.0,10.21642,7.59173
5.98686,0.0,9.53881,5.64608
7.77201,1.0,8.75269,8.89547
8.39002,0.0,9.52473,6.76766
6.81709,1.0,11.20905,7.96858
3.82031,0.0,11.00475,7.56485
4.66616,1.0,7.18448,10.88182
6.78432,1.0,7.57501,9.38971
8.14959,1.0,8.4492,6.34067
7.93263,0.0,10.8678,8.97151
9.80958,1.0,8.85183,7.89503
9.43958,0.0,5.59834,10.87403
9.79287,1.0,10.38853,7.79638
6.12721,1.0,10.27166,10.65589
8.85004,0.0,8.67225,9.46801
7.3999,0.0,11.04356,9.39593
7.00427,1.0,8.67867,8.34239
3.84805,1.0,7.09153,11.04351
9.90633,0.0,7.08847,10.99094
6.19015,1.0,9.67669,6.89804
8.12932,1.0,10.65809,9.70321
8.0194,0.0,7.52831,8.32908
8.11652,0.0,10.02633,7.02318
9.19305,1.0,8.92174,7.16073
7.94954,1.0,12.3661,8.38258
5.59723,1.0,9.93953,10.77245
8.23956,0.0,9.19064,9.20248
6.3301,1.0,9.05919,6.67981
8.39827,0.0,6.50097,10.39975
4.7061,1.0,10.65161,5.50524
5.82761,1.0,10.5338,10.44816
7.07074,1.0,8.50646,7.62175
8.48031,1.0,10.10348,7.44664
10.18943,0.0,6.45779,11.00131
9.24596,0.0,9.37668,7.78839
7.59612,0.0,9.30212,10.04653
7.06061,0.0,9.75999,7.51106
7.503,1.0,10.15895,7.98687
5.49071,1.0,8.88749,11.62006
7.76594,0.0,8.18566,9.82499
9.79647,1.0,8.37423,9.67125
8.47463,1.0,9.45474,7.46991
6.37861,1.0,12.18191,8.14339
4.93566,1.0,9.10474,4.44533
7.19859,0.0,9.58532,8.07624
8.90591,1.0,10.17721,9.07727
7.55712,1.0,8.29494,5.0994
7.67877,1.0,11.77137,8.56488
4.66323,0.0,10.57336,6.93962
5.73555,1.0,8.15631,7.07936
8.76325,0.0,10.5842,8.41873
5.63844,1.0,10.51411,6.84961
7.46496,1.0,10.20501,9.89666
6.88408,1.0,7.45042,5.03657
8.09101,0.0,6.10264,8.82146
7.36334,1.0,8.35683,8.19931
8.68683,1.0,8.01088,7.07273
7.02818,1.0,10.41943,6.13226
8.83055,1.0,10.46034,7.93608
8.12417,1.0,10.58781,9.32717
6.58828,0.0,9.59325,6.61325
10.35918,0.0,7.09,10.32693
6.94,1.0,8.90433,8.63894
3.04236,1.0,10.70464,12.31703
6.00836,1.0,8.29215,10.7478
8.27911,1.0,8.72208,6.95449
8.69755,0.0,5.47073,9.35351
8.07935,1.0,9.37802,9.0785
7.07948,1.0,9.71419,8.95607
7.53142,0.0,7.73343,5.98752
6.57586,1.0,10.686,7.78881
9.73167,1.0,12.84722,7.39859
5.88878,1.0,11.99424,6.79423
6.35371,1.0,10.03073,9.94917
8.87173,0.0,7.23398,10.0684
8.39834,0.0,5.66696,8.49298
6.65346,1.0,10.59072,8.89841
7.00425,1.0,9.37368,9.1337
5.15944,0.0,10.9223,6.96439
8.20521,1.0,10.34733,7.81246
8.82963,1.0,10.03903,8.27382
7.17194,1.0,9.26936,10.24874
7.65176,1.0,8.64909,8.74465
7.53795,1.0,10.25205,9.17878
6.25009,1.0,10.75611,6.94002
5.72151,0.0,9.34237,7.82715
9.82285,0.0,7.43659,9.19405
9.76155,0.0,6.72826,10.00781
10.85653,0.0,7.04214,11.34294
4.16289,0.0,11.75268,4.47091
9.70516,0.0,5.68154,8.74626
5.53715,1.0,9.78863,11.14042
8.23302,0.0,7.23446,8.39323
9.49857,0.0,7.08877,8.98775
6.87322,0.0,6.57566,6.50672
6.5828,1.0,7.89415,10.32758
7.62518,1.0,9.59402,8.27686
10.03184,0.0,6.44261,10.27104
8.64738,0.0,8.9741,7.13915
5.32532,1.0,10.64433,7.73819
7.13978,1.0,8.98607,8.83731
4.57944,1.0,8.03361,10.66779
6.13343,1.0,12.26506,9.75317
5.44579,1.0,8.79935,11.97146
9.34761,1.0,8.06076,9.34231
6.3974,1.0,8.4002,7.62066
7.47308,1.0,8.55924,5.57735
9.48193,1.0,9.54091,7.96655
5.58648,0.0,12.21962,7.38198
7.55405,0.0,9.49974,9.2253
8.92962,0.0,8.4349,7.91435
10.4018,0.0,7.53544,10.03299
10.88556,0.0,7.08191,11.26793
6.66118,1.0,9.84314,7.87088
8.62154,1.0,10.25892,8.134
8.44931,0.0,7.92735,6.50012
5.22997,0.0,9.36013,7.27533
6.37667,1.0,12.01401,7.82627
6.12488,1.0,10.52978,5.63164
8.75363,1.0,9.17831,8.34097
8.73956,0.0,6.35989,9.34106
9.35731,0.0,7.00786,11.09022
6.06359,1.0,10.27359,7.19801
9.43765,1.0,9.06117,7.83181
4.52461,0.0,12.09863,8.12389
5.44153,0.0,12.38181,8.20852
7.65759,0.0,8.09615,8.5216
4.63446,1.0,8.12565,10.57252
8.17862,0.0,9.52437,6.68579
7.56263,0.0,8.92041,6.82881
7.11522,1.0,11.43384,9.31288
7.28186,0.0,9.46913,8.7685
7.96657,0.0,9.13037,7.77763
7.69296,1.0,10.39179,6.65747
9.75545,0.0,7.18276,9.58252
8.8278,1.0,7.54298,7.97218
8.43819,0.0,6.75107,8.29198
6.2507,1.0,9.02507,9.82724
8.92774,0.0,7.921,6.96482
6.21194,1.0,5.53591,10.12104
7.66338,1.0,10.39226,6.53968
5.98006,1.0,10.62762,7.48009
5.83705,1.0,9.09344,10.82968
6.12681,1.0,9.17921,6.75015
5.54658,1.0,9.19298,10.6011
7.00221,1.0,10.9184,7.43815
6.5898,1.0,8.80122,7.30676
8.00651,0.0,9.51892,5.31764
10.69071,0.0,7.79861,11.00748
5.22676,0.0,9.46384,6.9514
7.14374,1.0,9.3369,7.95636
7.76264,1.0,10.21207,7.64857
8.3068,1.0,7.47101,8.312937315300085
5.62291,1.0,11.53786,6.63116
5.63283,1.0,7.01922,10.35857
8.09178,1.0,8.67774,8.09923
10.7415,0.0,6.98846,6.6986
8.30324,1.0,8.77736,8.80935
5.34886,1.0,9.36334,11.3752
8.12331,1.0,10.14393,9.0902
7.48463,1.0,10.61365,9.81038
5.53638,1.0,9.96225,6.00764
6.72706,0.0,9.22177,8.78417
9.09267,1.0,7.71379,5.95934
8.78226,1.0,9.60492,7.78324
10.95649,0.0,9.088564283178359,11.33391
5.93143,1.0,5.11683,11.16767
6.70103,1.0,9.26351,5.60152
9.2716,0.0,6.34212,8.59434
4.56588,0.0,10.70156,6.66668
6.05667,1.0,9.47227,10.04517
9.61447,0.0,9.19887,8.67555
10.47881,0.0,7.07855,11.34308
9.02535,1.0,9.43386,8.70076
8.30111,1.0,10.77611,8.86131
8.7852,1.0,9.64502,7.61669
7.45357,0.0,7.20877,7.06015
